site_id,site_number,name,habitat_type,plant_id,cage,water,taxon_id,taxon_name,order,suborder,superfamily,family,subfamily,genus,species,guild,comment,dry_mass,indiv_count,sum_biomass
SG,1,Stan's Compound Garden,Urban,18,1,MEDIUM,14,Araneidae #2,Araneae,Araneomorphae,Araneoidea,Araneidae,na,Metepeira,na,C,na,77.70989,1,77.7
SG,1,Stan's Compound Garden,Urban,49,1,HIGH,21,Bruchidae #2,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,Algarobius ,na,H,na,24.77157,1,24.77
SG,1,Stan's Compound Garden,Urban,10,0,HIGH,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,na,C,na,189.79307,1,189.79
SG,1,Stan's Compound Garden,Urban,14,0,MEDIUM,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,na,C,na,189.79307,1,189.79
SG,1,Stan's Compound Garden,Urban,6,0,HIGH,49,Cicadellidae #5,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Elymana,na,H,na,18.77966,1,18.77
SG,1,Stan's Compound Garden,Urban,16,0,MEDIUM,78,Curculionidae,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,na,na,H,na,9.30334,1,9.3
SG,1,Stan's Compound Garden,Urban,13,1,LOW,79,Curculionidae #1,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,na,na,H,na,45.16386,1,45.16
SG,1,Stan's Compound Garden,Urban,11,1,LOW,80,Curculionidae #2,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,Smicronyx ,na,H,na,1.77294,1,1.77
SG,1,Stan's Compound Garden,Urban,1,0,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,1,52.05
SG,1,Stan's Compound Garden,Urban,19,0,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,2,104.1
SG,1,Stan's Compound Garden,Urban,18,1,MEDIUM,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,na,6.24103,1,6.24
SG,1,Stan's Compound Garden,Urban,5,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,7,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,24,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,28,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,32,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,33,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,36,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,40,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,43,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
SG,1,Stan's Compound Garden,Urban,51,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
SG,1,Stan's Compound Garden,Urban,5,1,LOW,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
SG,1,Stan's Compound Garden,Urban,9,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,10,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,19,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,24,0,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,25,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
SG,1,Stan's Compound Garden,Urban,27,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
SG,1,Stan's Compound Garden,Urban,32,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,44,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
SG,1,Stan's Compound Garden,Urban,49,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,2,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,3,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,4,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,8,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,12,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,15,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,17,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,20,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,21,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,22,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,23,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,26,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,29,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,30,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,34,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,35,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,37,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,38,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,39,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,41,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,46,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,47,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,48,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,52,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,53,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,54,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,55,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,56,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,57,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,58,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,59,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,60,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,12,0,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,2,15.27
DB,4,Desert Botanical Garden,Remnant,13,1,LOW,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,19,1,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,59,1,HIGH,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,3,1,MEDIUM,14,Araneidae #2,Araneae,Araneomorphae,Araneoidea,Araneidae,na,Metepeira,na,C,na,77.70989,1,77.7
DB,4,Desert Botanical Garden,Remnant,43,0,LOW,14,Araneidae #2,Araneae,Araneomorphae,Araneoidea,Araneidae,na,Metepeira,na,C,na,77.70989,1,77.7
DB,4,Desert Botanical Garden,Remnant,3,1,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,2,1.77
DB,4,Desert Botanical Garden,Remnant,5,1,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,2,1.77
DB,4,Desert Botanical Garden,Remnant,11,1,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,15,1,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,16,1,LOW,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,18,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,3,2.66
DB,4,Desert Botanical Garden,Remnant,20,0,LOW,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,24,1,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,2,1.77
DB,4,Desert Botanical Garden,Remnant,26,1,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,30,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,4,3.55
DB,4,Desert Botanical Garden,Remnant,37,1,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,3,2.66
DB,4,Desert Botanical Garden,Remnant,42,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,2,1.77
DB,4,Desert Botanical Garden,Remnant,43,0,LOW,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,45,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,47,1,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,48,1,LOW,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,49,1,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,52,0,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,54,0,LOW,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,55,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,59,1,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,60,0,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,5,1,HIGH,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,11,1,HIGH,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,17,1,LOW,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,24,1,HIGH,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,29,0,LOW,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,44,1,LOW,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,54,0,LOW,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
DB,4,Desert Botanical Garden,Remnant,18,0,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,1,52.05
DB,4,Desert Botanical Garden,Remnant,19,1,MEDIUM,150,Miridae #14,Hemiptera,Heteroptera,na,Miridae,Bryocorinae,Cyrtopeltis,na,O,na,21.34703,1,21.34
DB,4,Desert Botanical Garden,Remnant,46,0,MEDIUM,158,Oxyopidae #1,Araneae,na,Lycosoidea,Oxyopidae,na,Oxyopes,na,C,na,17.34736,1,17.34
DB,4,Desert Botanical Garden,Remnant,49,1,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
DB,4,Desert Botanical Garden,Remnant,55,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
DB,4,Desert Botanical Garden,Remnant,15,1,MEDIUM,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,42,0,HIGH,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,49,1,MEDIUM,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,50,0,HIGH,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,52,0,MEDIUM,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,54,0,LOW,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,56,1,HIGH,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
DB,4,Desert Botanical Garden,Remnant,12,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,16,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,17,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,18,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
DB,4,Desert Botanical Garden,Remnant,19,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,22,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,3,184.11
DB,4,Desert Botanical Garden,Remnant,28,0,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,37,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,7,429.6
DB,4,Desert Botanical Garden,Remnant,44,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,47,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,50,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,53,0,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,56,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,60,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
DB,4,Desert Botanical Garden,Remnant,1,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,2,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,4,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,6,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,7,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,8,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,9,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,10,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,14,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,21,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,23,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,25,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,27,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,31,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,32,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,33,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,34,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,35,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,36,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,38,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,39,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,40,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,41,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,51,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,57,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,58,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,16,1,LOW,238,Heleomyzidae,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,na,na,na,D,na,43.05904,1,43.05
ME,10,Meyer Elementary,Urban,5,0,HIGH,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
ME,10,Meyer Elementary,Urban,33,0,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,7,53.47
ME,10,Meyer Elementary,Urban,49,0,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
ME,10,Meyer Elementary,Urban,54,0,LOW,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
ME,10,Meyer Elementary,Urban,55,1,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
ME,10,Meyer Elementary,Urban,10,0,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
ME,10,Meyer Elementary,Urban,50,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
ME,10,Meyer Elementary,Urban,45,0,LOW,58,Cicadellidae #14,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Stragania ,na,H,na,19.12556,1,19.12
ME,10,Meyer Elementary,Urban,33,0,MEDIUM,79,Curculionidae #1,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,na,na,H,na,45.16386,1,45.16
ME,10,Meyer Elementary,Urban,17,0,LOW,80,Curculionidae #2,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,na,Smicronyx ,na,H,na,1.77294,1,1.77
ME,10,Meyer Elementary,Urban,18,0,HIGH,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,2,150.26
ME,10,Meyer Elementary,Urban,46,0,LOW,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
ME,10,Meyer Elementary,Urban,55,1,MEDIUM,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,1,75.13
ME,10,Meyer Elementary,Urban,58,0,MEDIUM,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,na,H,na,75.13398,2,150.26
ME,10,Meyer Elementary,Urban,39,0,LOW,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,na,O,na,18.19626,1,18.19
ME,10,Meyer Elementary,Urban,4,1,HIGH,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,Phylinae,Rhinacloa,na,H,na,6.24103,1,6.24
ME,10,Meyer Elementary,Urban,1,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,2,0,MEDIUM,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,3,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,4,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,7,759.94
ME,10,Meyer Elementary,Urban,6,0,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,8,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,5,542.81
ME,10,Meyer Elementary,Urban,12,1,HIGH,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,1,108.56
ME,10,Meyer Elementary,Urban,17,0,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,2,217.12
ME,10,Meyer Elementary,Urban,19,1,LOW,181,Rhopalidae #2,Hemiptera,Heteroptera,na,Rhopalidae,na,Liorhyssus,na,H,na,108.56303,3,325.68
