site_id,site_number,name,habitat_type,plant_id,treatment_id,cage,water,month,month_number,taxon_id,taxon_name,order,suborder,super_family,family,subfamily,genus,guild,comment,dry_mass,indiv_count
ME,10,Meyer Elementary,Urban,2,G,0,MEDIUM,January,2,144,Miridae #8,Hemiptera,Heteroptera,na,Miridae,na,Pseudopsallus,h,na,13.72928,1
ME,10,Meyer Elementary,Urban,3,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,4,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,5,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,6,P,0,HIGH,January,2,144,Miridae #8,Hemiptera,Heteroptera,na,Miridae,na,Pseudopsallus,h,na,13.72928,1
ME,10,Meyer Elementary,Urban,7,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,8,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,9,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,10,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,11,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,12,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,13,P,0,HIGH,January,2,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,1
ME,10,Meyer Elementary,Urban,14,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,15,P,0,HIGH,January,2,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,h,na,75.13398,1
ME,10,Meyer Elementary,Urban,16,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,17,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,18,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,19,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,20,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,21,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,22,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,23,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,24,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,25,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,26,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,27,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,28,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,29,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,30,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,31,G,0,MEDIUM,January,2,186,Salticidae #1,Araneae,na,Salticoidea,Salticidae,na,Habronattus,p,na,82.54607,1
ME,10,Meyer Elementary,Urban,32,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,33,G,0,MEDIUM,January,2,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ME,10,Meyer Elementary,Urban,33,G,0,MEDIUM,January,2,144,Miridae #8,Hemiptera,Heteroptera,na,Miridae,na,Pseudopsallus,h,na,13.72928,1
ME,10,Meyer Elementary,Urban,33,G,0,MEDIUM,January,2,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ME,10,Meyer Elementary,Urban,34,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,35,B,1,MEDIUM,January,2,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
ME,10,Meyer Elementary,Urban,36,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,37,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,38,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,39,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,40,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,41,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,42,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,43,R,1,LOW,January,2,213,Thomisidae,Araneae,na,Thomisoidea,Thomisidae,na,na,p,na,na,2
ME,10,Meyer Elementary,Urban,43,R,1,LOW,January,2,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
ME,10,Meyer Elementary,Urban,44,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,45,O,0,LOW,January,2,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,5
ME,10,Meyer Elementary,Urban,46,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,47,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,48,B,1,MEDIUM,January,2,133,Membracidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Membracidae,na,Ceresini,h,na,78.50471,1
ME,10,Meyer Elementary,Urban,49,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,50,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,51,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,52,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,53,G,0,MEDIUM,January,2,95,Formicidae #1,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Brachymyrmex,omni,na,4.63763,1
ME,10,Meyer Elementary,Urban,53,G,0,MEDIUM,January,2,138,Miridae #2,Hemiptera,Heteroptera,na,Miridae,na,Rhinacloa,h,na,6.24103,1
ME,10,Meyer Elementary,Urban,53,G,0,MEDIUM,January,2,144,Miridae #8,Hemiptera,Heteroptera,na,Miridae,na,Pseudopsallus,h,na,13.72928,1
ME,10,Meyer Elementary,Urban,54,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,55,B,1,MEDIUM,January,2,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
ME,10,Meyer Elementary,Urban,56,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,57,B,1,MEDIUM,January,2,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,h,immature,5.11867,1
ME,10,Meyer Elementary,Urban,58,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,59,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
ME,10,Meyer Elementary,Urban,60,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,1,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,2,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,3,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,4,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,5,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,6,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,7,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,8,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,10,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,January,2,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,h,immature,52.05458,2
UP,7,Usery Mountain Preserve,Desert,12,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,13,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,14,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,15,Y,1,HIGH,January,2,186,Salticidae #1,Araneae,na,Salticoidea,Salticidae,na,Habronattus,p,na,82.54607,1
UP,7,Usery Mountain Preserve,Desert,16,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,17,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,January,2,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,19,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,20,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,21,O,0,LOW,January,2,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,3
UP,7,Usery Mountain Preserve,Desert,21,O,0,LOW,January,2,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
UP,7,Usery Mountain Preserve,Desert,22,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,23,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,24,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,25,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,26,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,27,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,28,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,29,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,30,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,31,P,0,HIGH,January,2,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
UP,7,Usery Mountain Preserve,Desert,32,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,33,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,34,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,35,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,36,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,38,P,0,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,39,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,40,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,41,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,42,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,43,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,44,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,45,R,1,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,46,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,47,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,48,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,49,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,50,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,51,G,0,MEDIUM,January,2,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
UP,7,Usery Mountain Preserve,Desert,52,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,53,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,54,B,1,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,55,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,56,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,57,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,58,O,0,LOW,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,59,Y,1,HIGH,January,2,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,60,G,0,MEDIUM,January,2,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,1,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,2,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,3,O,0,LOW,February,3,23,Cecidomyiidae,Diptera,Nematocera,Sciaroidea,Cecidomyiidae,na,na,h,na,3.74128,1
EX,3,Excelencia School,Urban,3,O,0,LOW,February,3,56,Cicadellidae #12,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Scaphytopius ,h,na,33.0167,1
EX,3,Excelencia School,Urban,3,O,0,LOW,February,3,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,p,na,31.03702,1
EX,3,Excelencia School,Urban,4,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,5,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,6,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,7,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,8,O,0,LOW,February,3,121,Lygaeidae #1,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,Nysius,h,na,18.19626,1
EX,3,Excelencia School,Urban,8,O,0,LOW,February,3,186,Salticidae #1,Araneae,na,Salticoidea,Salticidae,na,Habronattus,p,na,82.54607,1
EX,3,Excelencia School,Urban,9,O,0,LOW,February,3,106,Formicidae #11,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Paratrechina,omni,na,7.09264,1
EX,3,Excelencia School,Urban,10,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,11,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,12,R,1,LOW,February,3,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
EX,3,Excelencia School,Urban,13,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,14,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,15,B,1,MEDIUM,February,3,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
EX,3,Excelencia School,Urban,16,Y,1,HIGH,February,3,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
EX,3,Excelencia School,Urban,17,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,18,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,19,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,20,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,21,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,22,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,23,O,0,LOW,February,3,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
EX,3,Excelencia School,Urban,23,O,0,LOW,February,3,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
EX,3,Excelencia School,Urban,24,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,25,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,26,G,0,MEDIUM,February,3,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
EX,3,Excelencia School,Urban,27,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,28,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,29,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,30,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,31,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,32,P,0,HIGH,February,3,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,h,immature,52.05458,1
EX,3,Excelencia School,Urban,33,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,34,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,35,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,36,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,37,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,38,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,39,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,40,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,41,P,0,HIGH,February,3,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
EX,3,Excelencia School,Urban,42,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,43,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,44,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,45,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,46,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,47,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,48,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,49,P,0,HIGH,February,3,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
EX,3,Excelencia School,Urban,50,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,51,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,52,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,53,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,54,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,55,R,1,LOW,February,3,42,Chrysopidae I,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,na,p,immature,34.15847,1
EX,3,Excelencia School,Urban,55,R,1,LOW,February,3,186,Salticidae #1,Araneae,na,Salticoidea,Salticidae,na,Habronattus,p,na,82.54607,1
EX,3,Excelencia School,Urban,56,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,57,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,58,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,59,G,0,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
EX,3,Excelencia School,Urban,60,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,1,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,2,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,3,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,4,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,5,O,0,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,February,3,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
ES,8,Estrella Mountain Regional Park,Desert,6,O,0,LOW,February,3,109,Gelechiidae,Lepidoptera,Ditrysia,Gelechioidea,Gelechiidae,na,na,h,na,70.80352,1
ES,8,Estrella Mountain Regional Park,Desert,7,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,8,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,9,Y,1,HIGH,February,3,97,Formicidae #3,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Solenopsis xyloni,omni,na,30.10682,1
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,February,3,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,1
ES,8,Estrella Mountain Regional Park,Desert,10,P,0,HIGH,February,3,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,p,na,31.03702,1
ES,8,Estrella Mountain Regional Park,Desert,11,G,0,MEDIUM,February,3,167,Psyllidae,Hemiptera,Sternorrhyncha,Psylloidea,Psyllidae,na,na,h,na,3.80926,1
ES,8,Estrella Mountain Regional Park,Desert,12,R,1,LOW,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,13,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,14,B,1,MEDIUM,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,15,P,0,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,February,3,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
ES,8,Estrella Mountain Regional Park,Desert,16,B,1,MEDIUM,February,3,167,Psyllidae,Hemiptera,Sternorrhyncha,Psylloidea,Psyllidae,na,na,h,na,3.80926,1
ES,8,Estrella Mountain Regional Park,Desert,17,G,0,MEDIUM,February,3,68,Coccinellidae #2,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Hyperaspis,p,na,18.02687,1
ES,8,Estrella Mountain Regional Park,Desert,18,Y,1,HIGH,February,3,227,None,na,na,na,na,na,na,na,na,na,0
